time,id,captured,test1,test2,test3,test4,test5,test6
75,2162,0,NA,NA,NA,NA,NA,NA
76,2162,1,0,0,0,1,0,0
36,2163,1,0,0,0,0,1,0
37,2163,1,0,0,0,0,0,0
38,2163,0,NA,NA,NA,NA,NA,NA
39,2163,1,0,0,0,0,0,0
64,2164,1,0,0,0,0,0,0
65,2164,1,0,0,0,0,0,0
66,2164,1,0,0,0,0,0,0
17,2165,1,0,0,0,0,0,0
18,2165,0,NA,NA,NA,NA,NA,NA
19,2165,1,0,0,0,0,0,0
49,2166,1,0,0,0,0,0,0
50,2166,1,0,0,0,0,0,0
51,2166,1,0,0,0,0,0,0
52,2166,1,0,0,0,0,0,0
53,2166,1,0,0,0,0,0,0
54,2166,1,0,0,0,0,0,0
55,2166,1,0,0,0,0,0,0
56,2166,0,NA,NA,NA,NA,NA,NA
57,2166,0,NA,NA,NA,NA,NA,NA
58,2166,1,0,0,0,0,0,0
35,2167,1,0,0,0,0,0,0
36,2167,0,NA,NA,NA,NA,NA,NA
37,2167,1,0,0,0,0,0,0
65,2168,1,0,0,0,0,0,0
66,2168,1,0,0,0,0,0,0
67,2168,0,NA,NA,NA,NA,NA,NA
68,2168,1,0,1,0,1,1,0
69,2168,1,1,1,0,1,1,0
70,2168,1,0,0,0,1,0,0
71,2168,1,1,0,0,1,0,1
49,2169,1,0,0,0,1,1,1
50,2169,1,0,1,0,1,1,1
51,2169,1,0,0,0,1,0,0
52,2169,1,0,0,0,0,1,1
53,2169,1,0,0,0,0,0,0
54,2169,1,1,0,0,1,1,0
22,2170,0,NA,NA,NA,NA,NA,NA
23,2170,1,0,1,0,0,0,0
24,2170,1,0,1,0,0,0,0
25,2170,0,NA,NA,NA,NA,NA,NA
70,2171,1,0,1,0,0,0,0
71,2171,1,0,0,0,0,0,1
72,2171,1,0,0,0,0,0,0
73,2171,0,NA,NA,NA,NA,NA,NA
74,2171,1,0,0,0,0,0,0
75,2171,1,0,0,0,0,0,0
22,2172,1,0,0,0,0,0,0
23,2172,1,0,0,0,0,0,0
24,2172,1,0,0,0,0,0,0
25,2172,1,0,0,0,0,0,0
26,2172,1,0,0,0,0,0,1
27,2172,1,0,0,0,0,0,0
28,2172,1,1,0,0,1,1,0
29,2172,1,0,0,0,1,1,0
30,2172,1,0,0,0,0,1,0
72,2173,1,0,0,0,0,0,0
73,2173,1,0,0,0,0,0,1
74,2173,1,0,0,0,0,0,0
75,2173,1,0,0,0,1,0,0
76,2173,1,0,0,0,1,0,0
77,2173,1,0,0,0,0,0,0
78,2173,1,0,0,0,0,0,0
71,2174,1,0,0,0,0,0,1
72,2174,1,0,0,0,0,0,0
73,2174,0,NA,NA,NA,NA,NA,NA
74,2174,0,NA,NA,NA,NA,NA,NA
75,2174,1,0,0,0,0,0,0
76,2174,1,0,0,0,0,0,0
4,2175,0,NA,NA,NA,NA,NA,NA
5,2175,1,0,0,0,0,0,0
6,2175,1,0,0,0,0,0,0
7,2175,1,0,0,0,0,0,0
8,2175,1,0,1,0,0,1,0
9,2175,1,1,0,0,0,1,1
10,2175,1,0,0,0,1,1,0
11,2175,0,NA,NA,NA,NA,NA,NA
12,2175,1,0,0,1,0,0,0
48,2176,1,0,0,0,0,0,0
49,2176,1,0,0,0,0,0,0
50,2176,1,0,0,0,0,0,0
51,2176,1,0,0,0,0,0,0
52,2176,1,0,0,0,1,0,0
53,2176,1,0,0,0,0,1,1
1,2177,1,0,0,0,0,0,0
2,2177,1,0,0,0,0,0,0
3,2177,0,NA,NA,NA,NA,NA,NA
4,2177,1,0,0,0,0,0,0
5,2177,1,0,0,0,1,0,0
53,2178,1,0,0,0,0,0,0
54,2178,0,NA,NA,NA,NA,NA,NA
55,2178,1,0,0,0,1,0,0
56,2178,1,0,0,0,0,0,0
57,2178,1,0,0,0,0,0,0
58,2178,0,NA,NA,NA,NA,NA,NA
59,2178,1,0,1,0,1,0,1
60,2178,1,1,0,0,1,1,0
61,2178,1,0,0,0,1,1,1
62,2178,1,0,0,0,1,1,1
68,2179,1,0,0,0,0,0,0
69,2179,1,0,0,0,0,0,0
70,2179,1,0,0,0,0,0,0
71,2179,1,0,0,0,0,1,0
72,2179,1,0,0,0,0,0,0
28,2180,1,0,0,0,0,0,0
29,2180,0,NA,NA,NA,NA,NA,NA
30,2180,1,0,0,0,0,0,0
31,2180,0,NA,NA,NA,NA,NA,NA
32,2180,1,0,0,0,0,0,0
33,2180,1,0,0,0,0,0,0
34,2180,0,NA,NA,NA,NA,NA,NA
35,2180,1,0,0,0,0,0,0
45,2181,0,NA,NA,NA,NA,NA,NA
46,2181,1,0,0,0,0,0,0
47,2181,0,NA,NA,NA,NA,NA,NA
48,2181,1,0,0,0,0,0,0
49,2181,1,0,0,0,0,0,0
50,2181,1,0,0,0,1,0,0
51,2181,1,0,0,0,0,0,0
52,2181,0,NA,NA,NA,NA,NA,NA
6,2182,1,0,1,0,1,0,0
7,2182,1,0,0,0,0,1,0
8,2182,1,0,1,0,0,1,1
9,2182,0,NA,NA,NA,NA,NA,NA
19,2183,0,NA,NA,NA,NA,NA,NA
20,2183,1,0,0,0,0,0,0
21,2183,1,0,0,0,0,0,0
22,2183,1,0,0,0,0,0,0
23,2183,1,1,0,0,0,0,0
24,2183,1,0,0,0,0,0,0
25,2183,1,0,0,0,0,0,0
26,2183,1,0,0,0,0,0,0
17,2184,1,0,0,0,0,0,0
18,2184,0,NA,NA,NA,NA,NA,NA
19,2184,1,0,0,0,0,0,0
20,2184,1,0,0,0,0,0,0
21,2184,1,0,0,0,0,0,0
22,2184,0,NA,NA,NA,NA,NA,NA
23,2184,1,0,0,0,0,0,0
24,2184,1,0,0,0,1,0,0
25,2184,1,0,0,0,1,1,0
26,2184,1,0,0,0,1,1,0
14,2185,1,0,0,0,0,0,0
15,2185,1,1,0,0,1,1,0
16,2185,1,0,0,0,1,1,0
17,2185,1,0,0,0,1,1,1
18,2185,1,1,0,1,0,0,0
19,2185,0,NA,NA,NA,NA,NA,NA
20,2185,1,0,0,0,0,1,0
38,2186,1,0,0,0,0,1,0
39,2186,0,NA,NA,NA,NA,NA,NA
40,2186,1,0,0,0,0,0,0
41,2186,1,0,0,0,0,0,0
42,2186,1,0,0,0,0,0,0
43,2186,1,0,0,0,0,0,0
44,2186,1,0,0,0,0,0,0
45,2186,0,NA,NA,NA,NA,NA,NA
46,2186,1,0,1,0,0,1,1
50,2187,1,0,0,0,0,0,0
51,2187,1,0,0,0,0,0,0
52,2187,0,NA,NA,NA,NA,NA,NA
53,2187,0,NA,NA,NA,NA,NA,NA
54,2187,1,0,0,0,0,0,0
55,2187,0,NA,NA,NA,NA,NA,NA
56,2187,1,0,0,0,0,0,0
57,2187,1,0,0,0,0,0,0
30,2188,1,0,0,0,0,0,0
31,2188,0,NA,NA,NA,NA,NA,NA
32,2188,1,0,0,0,1,0,0
33,2188,1,0,0,0,0,1,0
34,2188,1,0,0,0,0,0,0
50,2189,1,0,0,0,0,0,0
51,2189,1,0,0,0,0,0,0
52,2189,1,0,0,0,0,0,0
53,2189,1,0,0,0,1,0,0
54,2189,1,0,0,0,0,0,0
55,2189,1,0,0,0,0,0,0
56,2189,1,0,0,0,0,0,0
57,2189,1,0,0,0,0,0,0
21,2190,1,0,0,0,0,0,0
22,2190,1,0,0,0,0,0,0
23,2190,1,0,0,0,0,0,0
24,2190,1,0,0,0,0,0,0
25,2190,1,0,0,0,0,0,0
26,2190,1,0,0,0,0,0,0
27,2190,1,0,0,0,0,0,0
28,2190,1,0,1,0,0,0,0
29,2190,0,NA,NA,NA,NA,NA,NA
30,2190,1,0,0,0,0,0,0
62,2191,1,0,1,0,0,0,0
63,2191,1,0,0,0,0,0,0
64,2191,1,0,0,0,0,0,0
65,2191,0,NA,NA,NA,NA,NA,NA
66,2191,1,0,0,0,0,0,0
32,2192,0,NA,NA,NA,NA,NA,NA
33,2192,1,0,0,0,0,0,0
34,2192,1,0,0,0,0,0,0
35,2192,1,0,0,0,0,0,0
73,2193,1,0,0,0,0,0,0
74,2193,1,0,0,0,0,0,0
75,2193,0,NA,NA,NA,NA,NA,NA
76,2193,1,0,0,0,0,1,1
77,2193,1,0,0,0,0,0,0
78,2193,0,NA,NA,NA,NA,NA,NA
79,2193,0,NA,NA,NA,NA,NA,NA
80,2193,1,0,0,0,0,0,0
13,2194,1,0,0,0,0,1,0
14,2194,1,0,0,0,0,0,0
15,2194,1,0,0,0,1,0,0
16,2194,0,NA,NA,NA,NA,NA,NA
17,2194,1,0,0,0,0,0,0
18,2194,0,NA,NA,NA,NA,NA,NA
19,2194,0,NA,NA,NA,NA,NA,NA
47,2195,1,0,0,0,0,0,0
48,2195,1,0,0,0,0,0,1
49,2195,1,0,0,0,0,0,0
50,2195,1,0,0,0,0,0,0
51,2195,1,0,0,0,0,0,0
52,2195,1,0,0,0,0,0,0
53,2195,1,0,0,0,0,0,0
5,2196,0,NA,NA,NA,NA,NA,NA
6,2196,1,0,0,0,0,1,0
7,2196,0,NA,NA,NA,NA,NA,NA
8,2196,1,0,0,0,0,0,0
9,2196,1,0,0,0,0,0,0
10,2196,1,0,0,0,0,0,0
11,2196,1,0,0,0,0,0,0
15,2197,1,0,0,0,0,0,0
16,2197,1,0,0,0,0,0,0
17,2197,0,NA,NA,NA,NA,NA,NA
18,2197,1,0,0,0,0,0,0
19,2197,1,0,0,0,0,1,0
20,2197,1,0,0,0,0,0,0
21,2197,1,0,0,0,0,0,0
22,2197,1,0,0,0,0,0,0
37,2198,0,NA,NA,NA,NA,NA,NA
38,2198,1,1,0,0,0,0,0
39,2198,1,0,0,0,0,0,0
40,2198,1,0,0,0,0,0,0
41,2198,1,0,0,0,0,0,0
42,2198,1,0,0,0,0,0,0
43,2198,1,0,0,0,0,0,0
44,2198,1,0,0,0,0,0,1
45,2198,1,0,0,0,0,0,0
39,2199,1,0,0,0,0,0,1
40,2199,1,0,0,0,0,0,1
41,2199,1,0,0,0,0,0,0
42,2199,1,0,0,0,0,0,0
43,2199,1,0,0,0,0,0,0
44,2199,1,0,0,0,0,0,0
45,2199,0,NA,NA,NA,NA,NA,NA
64,2200,1,0,1,0,0,0,0
65,2200,0,NA,NA,NA,NA,NA,NA
66,2200,0,NA,NA,NA,NA,NA,NA
67,2200,1,0,0,0,0,0,0
68,2200,1,0,0,0,0,0,0
69,2200,0,NA,NA,NA,NA,NA,NA
70,2200,1,0,0,0,0,0,0
71,2200,1,0,0,0,0,0,0
72,2200,0,NA,NA,NA,NA,NA,NA
1,2201,1,1,0,0,0,0,0
2,2201,0,NA,NA,NA,NA,NA,NA
3,2201,1,0,0,0,0,0,0
4,2201,1,0,0,0,0,0,0
5,2201,1,0,0,0,0,0,0
6,2201,1,0,0,0,0,0,0
7,2201,1,1,0,1,0,0,1
8,2201,1,1,0,0,0,1,0
73,2202,1,0,0,0,0,0,0
74,2202,1,1,1,0,1,1,0
75,2202,1,0,1,0,1,0,0
76,2202,1,0,1,0,1,1,1
15,2203,0,NA,NA,NA,NA,NA,NA
16,2203,1,0,1,0,0,0,0
17,2203,1,0,0,0,1,0,0
18,2203,1,1,0,0,0,0,1
19,2203,1,0,0,0,0,0,1
11,2204,1,0,0,0,0,0,0
12,2204,1,0,0,0,0,1,0
13,2204,1,0,0,0,0,0,0
14,2204,1,0,0,0,0,0,0
15,2204,1,0,0,0,0,0,0
16,2204,1,0,0,0,0,0,0
17,2204,1,0,0,0,0,0,0
18,2204,0,NA,NA,NA,NA,NA,NA
16,2205,1,0,0,0,1,0,0
17,2205,1,0,0,0,0,0,0
18,2205,0,NA,NA,NA,NA,NA,NA
19,2205,1,0,0,0,0,0,0
20,2205,0,NA,NA,NA,NA,NA,NA
21,2205,0,NA,NA,NA,NA,NA,NA
22,2205,0,NA,NA,NA,NA,NA,NA
74,2206,1,0,0,0,0,0,0
75,2206,1,0,0,0,0,0,0
76,2206,0,NA,NA,NA,NA,NA,NA
17,2207,1,0,0,0,0,0,0
18,2207,1,0,0,0,0,0,0
19,2207,1,0,0,0,0,0,0
20,2207,1,0,0,0,0,0,0
21,2207,1,0,0,0,0,0,0
22,2207,1,0,0,0,0,0,0
23,2207,0,NA,NA,NA,NA,NA,NA
24,2207,1,1,0,0,0,1,1
25,2207,0,NA,NA,NA,NA,NA,NA
26,2207,1,1,0,0,0,1,1
6,2208,1,0,0,0,0,0,0
7,2208,1,0,0,0,0,0,0
8,2208,1,0,0,0,0,0,0
9,2208,1,0,0,0,1,0,0
10,2208,1,0,0,0,0,0,0
11,2208,0,NA,NA,NA,NA,NA,NA
12,2208,1,0,0,0,0,0,0
13,2208,1,0,0,0,0,0,0
61,2209,1,1,0,0,1,0,0
62,2209,1,0,0,0,0,0,0
63,2209,1,0,0,0,0,0,0
64,2209,1,0,0,0,0,0,0
65,2209,1,0,0,0,1,0,0
66,2209,1,0,0,0,0,0,0
67,2209,1,0,0,0,1,0,0
56,2210,1,0,0,0,0,0,0
57,2210,0,NA,NA,NA,NA,NA,NA
58,2210,0,NA,NA,NA,NA,NA,NA
59,2210,1,0,1,0,0,0,0
60,2210,0,NA,NA,NA,NA,NA,NA
61,2210,1,0,0,0,0,0,0
69,2211,1,0,0,0,0,0,0
70,2211,1,0,0,0,0,0,0
71,2211,1,0,0,0,0,0,0
72,2211,0,NA,NA,NA,NA,NA,NA
73,2211,0,NA,NA,NA,NA,NA,NA
74,2211,1,0,0,0,0,0,0
75,2211,0,NA,NA,NA,NA,NA,NA
76,2211,1,0,0,0,1,0,0
77,2211,1,0,0,0,0,0,0
78,2211,1,0,0,0,0,0,0
8,2212,1,1,1,0,1,1,1
9,2212,1,0,0,0,0,1,0
10,2212,1,0,0,0,1,1,1
11,2212,1,0,0,0,1,1,1
12,2212,1,0,0,0,1,1,0
13,2212,1,0,1,0,1,1,0
14,2212,1,0,0,0,1,0,0
15,2212,1,1,1,0,0,1,1
16,2212,1,0,0,0,1,1,0
17,2212,1,0,0,0,0,0,0
35,2213,1,0,0,0,0,0,0
36,2213,0,NA,NA,NA,NA,NA,NA
37,2213,0,NA,NA,NA,NA,NA,NA
38,2213,1,0,1,0,1,1,1
48,2214,1,0,0,0,0,0,0
49,2214,1,0,0,0,0,0,0
50,2214,1,0,0,0,0,0,0
51,2214,0,NA,NA,NA,NA,NA,NA
52,2214,0,NA,NA,NA,NA,NA,NA
53,2214,1,0,0,0,0,0,0
27,2215,0,NA,NA,NA,NA,NA,NA
28,2215,1,0,0,0,1,1,0
29,2215,1,1,0,0,1,1,0
30,2215,1,0,1,0,0,1,1
31,2215,1,1,0,0,1,1,1
32,2215,1,0,1,0,1,1,1
33,2215,1,0,0,0,0,0,1
34,2215,1,0,0,0,0,1,1
12,2216,1,1,0,0,0,0,0
13,2216,1,0,0,0,0,0,0
14,2216,1,0,0,0,0,0,0
15,2216,1,0,0,0,0,0,0
16,2216,1,0,0,0,0,1,0
17,2216,0,NA,NA,NA,NA,NA,NA
18,2216,1,1,0,0,0,0,0
19,2216,1,1,0,0,1,0,0
20,2216,1,0,1,0,1,1,1
21,2216,1,0,1,0,1,1,1
38,2217,0,NA,NA,NA,NA,NA,NA
39,2217,1,0,0,0,0,0,0
40,2217,1,0,0,0,0,0,0
41,2217,1,0,0,0,0,0,0
42,2217,1,1,0,0,0,0,0
43,2217,0,NA,NA,NA,NA,NA,NA
44,2217,1,0,0,0,1,0,0
45,2217,1,0,0,0,0,0,0
11,2218,1,0,0,0,0,0,0
12,2218,1,0,0,0,0,0,0
13,2218,0,NA,NA,NA,NA,NA,NA
14,2218,1,0,0,0,0,0,0
15,2218,1,0,0,0,0,0,0
16,2218,1,0,0,0,0,0,0
17,2218,1,0,0,0,0,0,0
18,2218,1,0,0,0,0,0,0
19,2218,1,0,0,0,0,0,0
26,2219,1,0,0,0,0,0,0
27,2219,1,0,0,0,0,0,0
28,2219,1,0,0,0,0,0,0
29,2219,1,0,0,0,0,0,0
37,2220,0,NA,NA,NA,NA,NA,NA
38,2220,1,0,0,0,0,0,0
39,2220,1,0,0,0,0,0,0
40,2220,0,NA,NA,NA,NA,NA,NA
41,2220,0,NA,NA,NA,NA,NA,NA
69,2221,1,0,0,0,0,0,0
70,2221,1,0,0,0,0,0,0
71,2221,1,0,0,0,0,0,0
26,2222,1,0,0,0,0,0,0
27,2222,0,NA,NA,NA,NA,NA,NA
28,2222,1,0,0,0,0,0,0
29,2222,0,NA,NA,NA,NA,NA,NA
30,2222,1,0,0,0,0,0,0
31,2222,1,0,0,0,0,0,0
7,2223,1,0,0,0,0,0,0
8,2223,0,NA,NA,NA,NA,NA,NA
9,2223,0,NA,NA,NA,NA,NA,NA
10,2223,0,NA,NA,NA,NA,NA,NA
11,2223,1,0,0,0,0,0,0
12,2223,1,1,0,0,0,0,0
13,2223,1,0,0,0,1,0,0
14,2223,0,NA,NA,NA,NA,NA,NA
65,2224,0,NA,NA,NA,NA,NA,NA
66,2224,1,0,0,0,0,0,0
67,2224,1,0,0,0,0,1,0
35,2225,0,NA,NA,NA,NA,NA,NA
36,2225,0,NA,NA,NA,NA,NA,NA
37,2225,1,0,0,0,0,0,0
38,2225,1,0,0,0,0,0,0
39,2225,1,0,0,0,0,0,0
40,2225,1,0,0,0,0,0,0
41,2225,1,0,0,0,0,0,0
42,2225,1,0,0,0,0,1,0
2,2226,1,0,0,0,0,0,0
3,2226,1,0,0,0,0,0,0
4,2226,1,0,0,0,0,0,0
5,2226,1,0,0,0,0,0,0
6,2226,1,0,0,0,0,0,0
21,2227,1,0,0,0,0,0,0
22,2227,1,0,0,0,0,0,1
23,2227,1,0,0,0,0,0,0
24,2227,1,0,0,0,0,0,0
17,2228,1,1,0,0,0,0,0
18,2228,1,0,0,1,0,1,0
19,2228,1,0,0,0,0,1,0
20,2228,1,0,0,0,0,0,0
21,2228,1,0,0,0,0,0,0
32,2229,1,1,0,0,0,0,0
33,2229,1,0,0,0,0,0,0
34,2229,1,0,0,0,0,0,0
35,2229,1,0,0,0,0,0,0
36,2229,1,0,0,0,0,0,0
3,2230,1,0,0,0,0,0,0
4,2230,0,NA,NA,NA,NA,NA,NA
5,2230,1,1,0,0,0,0,0
6,2230,1,0,0,0,0,0,0
7,2230,1,0,0,0,0,0,0
8,2230,0,NA,NA,NA,NA,NA,NA
9,2230,1,0,0,0,0,0,1
10,2230,0,NA,NA,NA,NA,NA,NA
11,2230,1,0,0,0,0,0,0
12,2230,1,0,0,0,0,0,0
51,2231,0,NA,NA,NA,NA,NA,NA
52,2231,1,0,0,0,0,0,0
53,2231,1,0,0,0,0,0,0
54,2231,1,0,0,0,0,0,0
55,2231,1,0,0,0,0,0,0
56,2231,0,NA,NA,NA,NA,NA,NA
57,2231,1,0,1,0,1,1,0
58,2231,0,NA,NA,NA,NA,NA,NA
44,2232,1,0,0,0,0,0,0
45,2232,1,0,0,0,0,0,0
46,2232,1,0,0,0,1,0,0
47,2232,1,0,1,0,0,0,0
48,2232,0,NA,NA,NA,NA,NA,NA
49,2232,1,0,1,0,0,0,0
50,2232,1,0,1,0,0,0,0
51,2232,1,0,0,0,0,0,0
52,2232,1,0,0,0,0,0,0
53,2232,1,0,0,0,0,0,0
24,2233,1,0,0,0,1,0,0
25,2233,1,0,0,0,0,0,0
26,2233,1,0,0,0,1,0,0
27,2233,0,NA,NA,NA,NA,NA,NA
28,2233,1,0,0,0,1,0,0
29,2233,1,0,0,0,0,0,0
27,2234,1,1,1,0,0,0,0
28,2234,1,0,0,0,0,0,0
29,2234,1,0,1,0,1,1,0
30,2234,1,0,0,0,0,1,1
31,2234,1,1,1,0,1,1,1
32,2234,1,0,0,1,0,1,1
33,2234,1,1,0,0,1,0,1
34,2234,1,1,0,0,1,1,0
35,2234,1,0,1,0,1,1,1
36,2234,1,1,0,0,1,1,1
34,2235,1,0,0,0,0,0,0
35,2235,1,0,1,0,0,0,0
36,2235,1,0,0,0,0,0,0
37,2235,1,0,0,0,0,1,0
38,2235,0,NA,NA,NA,NA,NA,NA
39,2235,1,0,0,0,0,0,0
40,2235,1,0,0,0,0,0,0
41,2235,1,0,0,0,0,0,0
36,2236,1,0,0,0,0,1,0
37,2236,1,0,0,0,0,0,0
38,2236,1,0,0,0,0,0,0
39,2236,0,NA,NA,NA,NA,NA,NA
40,2236,0,NA,NA,NA,NA,NA,NA
41,2236,1,0,0,0,0,0,0
42,2236,1,0,0,0,0,0,0
43,2236,1,0,0,0,0,0,0
44,2236,1,0,0,0,0,0,0
59,2237,1,0,0,0,0,0,0
60,2237,1,0,0,0,0,0,0
61,2237,1,0,0,0,1,1,0
62,2237,1,1,0,0,1,1,1
63,2237,1,1,1,0,1,1,0
64,2237,1,1,0,0,0,1,1
65,2237,0,NA,NA,NA,NA,NA,NA
50,2238,0,NA,NA,NA,NA,NA,NA
51,2238,0,NA,NA,NA,NA,NA,NA
52,2238,1,0,0,0,0,0,1
53,2238,1,0,0,0,0,1,0
28,2239,1,0,0,0,0,0,0
29,2239,1,0,0,0,1,0,0
30,2239,1,0,1,0,0,0,0
31,2239,1,0,0,0,0,0,0
32,2239,1,0,0,0,0,0,0
22,2240,1,0,0,0,0,0,0
23,2240,1,0,0,0,0,0,0
24,2240,1,0,0,0,0,0,0
25,2240,1,0,0,0,0,0,0
26,2240,1,0,0,0,0,0,0
9,2241,1,1,0,0,1,0,0
10,2241,1,0,0,0,0,0,0
11,2241,1,0,1,0,0,1,0
12,2241,1,0,0,0,0,1,0
65,2242,1,0,0,0,0,0,0
66,2242,0,NA,NA,NA,NA,NA,NA
67,2242,1,0,0,0,0,0,0
68,2242,1,0,0,0,0,0,0
69,2242,1,0,0,0,0,0,0
70,2242,1,0,0,0,0,0,0
71,2242,1,0,0,0,0,0,0
72,2242,0,NA,NA,NA,NA,NA,NA
20,2243,1,0,0,0,0,0,0
21,2243,1,0,0,0,1,0,0
22,2243,1,0,0,0,0,0,0
23,2243,1,0,0,0,0,0,0
24,2243,1,0,0,0,0,0,0
25,2243,0,NA,NA,NA,NA,NA,NA
41,2244,1,0,0,0,1,0,0
42,2244,1,0,0,0,0,0,0
43,2244,1,0,0,0,0,0,0
44,2244,1,0,0,0,0,0,0
45,2244,1,0,0,0,0,0,0
46,2244,1,0,0,0,0,0,0
47,2244,1,0,1,0,0,0,0
48,2244,1,0,0,0,0,0,0
68,2245,1,0,0,0,0,0,0
69,2245,1,1,0,0,0,0,0
70,2245,1,0,1,0,0,0,1
71,2245,0,NA,NA,NA,NA,NA,NA
20,2246,1,0,0,0,0,0,0
21,2246,1,0,0,0,0,1,0
22,2246,1,0,0,0,0,0,0
23,2246,0,NA,NA,NA,NA,NA,NA
24,2246,1,0,1,0,0,0,0
25,2246,1,0,0,0,0,0,0
26,2246,1,0,0,0,0,0,0
17,2247,1,0,0,0,0,0,0
18,2247,1,0,0,0,0,0,0
19,2247,1,0,0,0,0,0,0
20,2247,1,0,0,0,0,0,0
21,2247,1,1,0,0,0,1,0
22,2247,0,NA,NA,NA,NA,NA,NA
23,2247,1,0,0,0,0,0,0
24,2247,1,0,0,0,0,0,0
25,2247,1,0,0,0,0,0,0
26,2247,1,0,0,0,0,0,0
54,2248,1,0,0,0,0,1,0
55,2248,1,1,0,0,0,0,0
56,2248,1,0,0,0,0,0,0
57,2248,0,NA,NA,NA,NA,NA,NA
58,2248,0,NA,NA,NA,NA,NA,NA
59,2248,1,0,0,0,0,0,0
60,2248,0,NA,NA,NA,NA,NA,NA
61,2248,1,1,0,0,0,0,0
8,2249,0,NA,NA,NA,NA,NA,NA
9,2249,1,0,0,0,0,0,0
10,2249,1,0,0,0,0,0,0
11,2249,1,0,0,0,1,0,0
12,2249,1,0,0,0,0,0,0
13,2249,0,NA,NA,NA,NA,NA,NA
3,2250,1,0,0,0,0,0,0
4,2250,1,0,1,0,0,0,0
5,2250,1,0,0,0,0,0,0
6,2250,0,NA,NA,NA,NA,NA,NA
7,2250,1,0,0,0,0,0,0
8,2250,1,0,0,0,0,0,0
9,2250,1,1,0,0,0,1,0
61,2251,1,0,0,0,0,0,0
62,2251,1,0,0,0,0,0,1
63,2251,1,0,0,0,0,0,0
64,2251,1,0,0,0,0,0,0
65,2251,1,0,0,0,0,0,0
66,2251,1,0,0,0,0,0,0
67,2251,1,0,0,0,0,0,0
68,2251,1,0,0,0,0,0,0
69,2251,1,0,0,0,0,0,0
70,2251,1,0,0,0,0,0,0
4,2252,1,0,0,0,1,0,0
5,2252,1,0,0,0,0,0,0
6,2252,1,0,0,0,0,0,0
7,2252,0,NA,NA,NA,NA,NA,NA
8,2252,1,0,0,0,0,0,0
9,2252,1,0,0,0,0,1,0
10,2252,0,NA,NA,NA,NA,NA,NA
36,2253,1,0,0,0,0,0,0
37,2253,1,0,0,0,0,0,0
38,2253,0,NA,NA,NA,NA,NA,NA
39,2253,0,NA,NA,NA,NA,NA,NA
74,2254,1,0,0,0,0,0,0
75,2254,1,0,0,0,0,0,0
76,2254,0,NA,NA,NA,NA,NA,NA
77,2254,1,0,0,0,0,0,0
78,2254,0,NA,NA,NA,NA,NA,NA
79,2254,1,0,0,0,0,0,0
80,2254,1,1,1,0,0,0,0
53,2255,1,0,0,0,0,0,0
54,2255,1,0,0,0,0,1,0
55,2255,1,0,0,0,0,0,0
56,2255,0,NA,NA,NA,NA,NA,NA
47,2256,1,0,0,0,1,0,1
48,2256,1,1,0,0,1,1,1
49,2256,0,NA,NA,NA,NA,NA,NA
6,2257,1,0,0,0,0,0,0
7,2257,1,0,0,0,0,0,0
8,2257,1,0,0,0,0,0,0
9,2257,1,0,0,0,0,0,0
10,2257,1,0,0,0,0,0,0
38,2258,0,NA,NA,NA,NA,NA,NA
39,2258,0,NA,NA,NA,NA,NA,NA
40,2258,1,0,0,0,0,0,0
41,2258,1,0,0,0,0,0,1
36,2259,1,0,0,0,0,0,0
37,2259,0,NA,NA,NA,NA,NA,NA
38,2259,1,0,0,0,0,0,0
58,2260,1,0,0,0,0,0,0
59,2260,1,0,0,0,0,0,0
60,2260,1,0,0,0,1,0,1
61,2260,1,0,0,1,1,1,0
62,2260,1,0,0,0,1,1,0
63,2260,1,0,0,1,1,1,0
64,2260,1,1,0,0,1,1,1
16,2261,1,0,0,0,0,0,0
17,2261,0,NA,NA,NA,NA,NA,NA
18,2261,1,0,0,0,0,0,0
19,2261,1,0,0,0,0,0,0
20,2261,0,NA,NA,NA,NA,NA,NA
21,2261,1,0,0,0,1,0,0
11,2262,1,0,0,0,0,0,0
12,2262,1,0,0,0,0,0,0
13,2262,1,0,0,0,0,0,0
14,2262,1,0,0,0,0,0,0
15,2262,1,0,0,0,0,0,0
16,2262,1,0,0,0,0,0,0
17,2262,1,0,0,0,0,0,0
24,2263,1,0,0,0,0,0,0
25,2263,1,0,0,0,0,0,0
26,2263,1,0,0,0,0,0,0
27,2263,1,0,0,0,0,0,0
28,2263,1,1,0,0,1,1,0
29,2263,1,0,0,0,1,1,1
30,2263,0,NA,NA,NA,NA,NA,NA
31,2263,0,NA,NA,NA,NA,NA,NA
59,2264,1,0,0,0,0,1,0
60,2264,0,NA,NA,NA,NA,NA,NA
61,2264,1,1,0,0,0,0,0
53,2265,1,0,0,0,0,0,0
54,2265,1,0,0,0,0,0,0
55,2265,1,0,0,0,0,0,0
56,2265,1,0,0,0,0,0,0
57,2265,1,0,0,0,1,0,0
58,2265,1,0,0,0,0,0,0
59,2265,0,NA,NA,NA,NA,NA,NA
61,2266,1,0,0,0,0,0,0
62,2266,1,0,0,0,0,0,0
63,2266,1,0,0,0,0,0,0
64,2266,1,0,0,0,0,0,0
65,2266,0,NA,NA,NA,NA,NA,NA
66,2266,1,0,0,0,0,0,0
67,2266,1,0,0,0,0,0,0
68,2266,0,NA,NA,NA,NA,NA,NA
30,2267,1,0,0,0,0,0,0
